total-place,gender-place,name,time,diff
,2064,"Wicén, Niklas (SWE)",06:37:49,+02:45:06
,2065,"Zatonski, Kamil (POL)",06:37:50,+02:45:07
,2066,"Eriksson, Ola (SWE)",06:37:51,+02:45:08
,2067,"Hjalmarsson, Karl (SWE)",06:37:57,+02:45:14
,2068,"Norström, Johannes (SWE)",06:38:00,+02:45:17
,2069,"Andersson, Tomas (SWE)",06:38:04,+02:45:21
,2070,"Maurie, Christopher (SWE)",06:38:06,+02:45:23
,2071,"Wiklander, Richard (SWE)",06:38:08,+02:45:25
,2072,"Karlsson, Ulf (SWE)",06:38:09,+02:45:26
,2073,"Persson, Magnus (SWE)",06:38:09,+02:45:26
,2074,"Lötscher, Gerold (SUI)",06:38:10,+02:45:27
,2075,"Söderman, Rune (SWE)",06:38:12,+02:45:29
,2076,"Kõvatomas, Taavi (EST)",06:38:12,+02:45:29
,2077,"Gustafsson, Svante (FIN)",06:38:13,+02:45:30
,2078,"Rydman, William (SWE)",06:38:17,+02:45:34
,2079,"Hemlin, Torsten (SWE)",06:38:18,+02:45:35
,2080,"Holinka, Martin (CZE)",06:38:19,+02:45:36
,2081,"Norberg, Erik (SWE)",06:38:20,+02:45:37
,2082,"Hagfors, Per (SWE)",06:38:21,+02:45:38
,2083,"Carlsson, Mattias (SWE)",06:38:21,+02:45:38
,2084,"Nygren, Mikael (SWE)",06:38:22,+02:45:39
,2085,"Engström, Anders (SWE)",06:38:23,+02:45:40
,2086,"Svensson, Henrik (SWE)",06:38:24,+02:45:41
,2087,"Nilsson, Fredrik (SWE)",06:38:24,+02:45:41
,2088,"Wallin, Thomas (SWE)",06:38:25,+02:45:42
,2089,"Wahlroos, Mika (SWE)",06:38:27,+02:45:44
,2090,"Åhlen, Peter (SWE)",06:38:30,+02:45:47
,2091,"Kinne, Jens (GER)",06:38:34,+02:45:51
,2092,"Krooni, Ragnar (EST)",06:38:38,+02:45:55
,2093,"Leander, Daniel (SWE)",06:38:38,+02:45:55
,2094,"Andersen, Christian Bevolden (NOR)",06:38:39,+02:45:56
,2095,"Sulkakoski, Jonny (FIN)",06:38:42,+02:45:59
,2096,"Michna, Miroslav (CZE)",06:38:50,+02:46:07
,2097,"Erixon, David (SWE)",06:38:50,+02:46:07
,2098,"Michna, Josef (CZE)",06:38:50,+02:46:07
,2099,"Orság, Matej (SVK)",06:38:51,+02:46:08
,2100,"Liska, Pavel (CZE)",06:38:52,+02:46:09
,2101,"Österman, Marcus (SWE)",06:38:53,+02:46:10
,2102,"Sandström, Per-Håkan (SWE)",06:38:56,+02:46:13
,2103,"Kivi, Mart (EST)",06:38:56,+02:46:13
,2104,"Nordin, Mattias (SWE)",06:38:58,+02:46:15
,2105,"Eckert, Rolf (SUI)",06:39:01,+02:46:18
,2106,"Gundersen, Erik (NOR)",06:39:02,+02:46:19
,2107,"Larsson, Gabriel (SWE)",06:39:08,+02:46:25
,2108,"Andersson, Fredrik (SWE)",06:39:10,+02:46:27
,2109,"Frost, Elias (SWE)",06:39:14,+02:46:31
,2110,"Midemalm, Joel (SWE)",06:39:16,+02:46:33
,2111,"Åström, Eric (SWE)",06:39:17,+02:46:34
,2112,"Nylander, Gunnar (SWE)",06:39:18,+02:46:35
,2113,"Gyulai, Peter (SWE)",06:39:24,+02:46:41
,2114,"Hallberg, Albin (SWE)",06:39:27,+02:46:44
,2115,"Küttis, Radek (EST)",06:39:32,+02:46:49
,2116,"Nyström, Robin (SWE)",06:39:32,+02:46:49
,2117,"Olausson, Adam (SWE)",06:39:34,+02:46:51
,2118,"Andrén, Magnus (SWE)",06:39:36,+02:46:53
,2119,"Leoni, Filippo (ITA)",06:39:39,+02:46:56
,2120,"Lindgren, Simon (SWE)",06:39:40,+02:46:57
,2121,"Vrbata, Jan (CZE)",06:39:41,+02:46:58
,2122,"Berger, Rick (GER)",06:39:42,+02:46:59
,2123,"Sjölund, Jonas (SWE)",06:39:43,+02:47:00
,2124,"Murdzik, Jan (SVK)",06:39:46,+02:47:03
,2125,"Ottosson, Håkan (SWE)",06:39:49,+02:47:06
,2126,"Grenholm, Anton (SWE)",06:39:49,+02:47:06
,2127,"Bergström, Gustav (SWE)",06:39:56,+02:47:13
,2128,"Svennarp, Niklas (SWE)",06:39:57,+02:47:14
,2129,"Sjursen, Morten (NOR)",06:40:12,+02:47:29
,2130,"Hahl, Cedric (GER)",06:40:13,+02:47:30
,2131,"Hestad, Sondre (NOR)",06:40:18,+02:47:35
,2132,"Benestad, Stig (NOR)",06:40:18,+02:47:35
,2133,"Larsson, Anders (SWE)",06:40:21,+02:47:38
,2134,"Nielsen, Anders (DEN)",06:40:22,+02:47:39
,2135,"Svenning, Carl Håkon (NOR)",06:40:25,+02:47:42
,2136,"Söderström, Tony (SWE)",06:40:29,+02:47:46
,2137,"Matti, Joakim (SWE)",06:40:30,+02:47:47
,2138,"Nyqvist, Daniel (SWE)",06:40:33,+02:47:50
,2139,"Hedberg, Jan (SWE)",06:40:34,+02:47:51
,2140,"Artursson, Björn (SWE)",06:40:36,+02:47:53
,2141,"Svarstad, Christian (NOR)",06:40:36,+02:47:53
,2142,"Koudelka, Filip (CZE)",06:40:37,+02:47:54
,2143,"Rydl, Jiri (CZE)",06:40:37,+02:47:54
,2144,"Kruukka, Erik (SWE)",06:40:39,+02:47:56
,2145,"Eskilson, Markus (SWE)",06:40:42,+02:47:59
,2146,"Sjöblom, Harri (SWE)",06:40:42,+02:47:59
,2147,"Kverneng, Erik (NOR)",06:40:43,+02:48:00
,2148,"Magnusson Rostedt, Jan (SWE)",06:40:44,+02:48:01
,2149,"Ahlin Hamberg, Lucas (SWE)",06:40:52,+02:48:09
,2150,"Larsson, Petter (SWE)",06:40:56,+02:48:13
,2151,"Andersson, Johan (SWE)",06:40:59,+02:48:16
,2152,"Oskarsson, Martin (SWE)",06:40:59,+02:48:16
,2153,"Verkasalo, Jona (FIN)",06:41:01,+02:48:18
,2154,"Bratvold, Tore (NOR)",06:41:05,+02:48:22
,2155,"Jöbstl, Wolfgang (AUT)",06:41:13,+02:48:30
,2156,"Alexandersson, Simon (SWE)",06:41:15,+02:48:32
,2157,"Heimann, Rudolf (SUI)",06:41:19,+02:48:36
,2158,"Hovdegard, Morten Embrik (NOR)",06:41:20,+02:48:37
,2159,"Linde, Martin (SWE)",06:41:23,+02:48:40
,2160,"Johansson, Michael (SWE)",06:41:24,+02:48:41
,2161,"Hafnor, Bjørn (NOR)",06:41:24,+02:48:41
,2162,"Hedin, Erik (SWE)",06:41:26,+02:48:43
,2163,"Dvorak, Martin (CZE)",06:41:27,+02:48:44
,2164,"Ringstad, Peter (SWE)",06:41:28,+02:48:45
,2165,"Holgersson, Tommy (SWE)",06:41:29,+02:48:46
,2166,"Björklund, Anders (SWE)",06:41:30,+02:48:47
,2167,"Johanson, Sigsten (SWE)",06:41:32,+02:48:49
,2168,"Hjälm, Roger (SWE)",06:41:32,+02:48:49
,2169,"Oja, Magnus (SWE)",06:41:39,+02:48:56
,2170,"Koran, Martin (CZE)",06:41:40,+02:48:57
,2171,"Stanglica, Jiri (CZE)",06:41:43,+02:49:00
,2172,"Schüllner, Falko (AUT)",06:41:44,+02:49:01
,2173,"Nordell, Hans (SWE)",06:41:45,+02:49:02
,2174,"Messina, Luca (ITA)",06:41:50,+02:49:07
,2175,"Päßler, Marko (GER)",06:41:50,+02:49:07
,2176,"Lundmark, Matias (SWE)",06:41:53,+02:49:10
,2177,"Pikkarainen, Jimmy (SWE)",06:41:59,+02:49:16
,2178,"Larsson, Martin (SWE)",06:42:02,+02:49:19
,2179,"Sammer, Sebastian (AUT)",06:42:08,+02:49:25
,2180,"Sevcik, Petr (CZE)",06:42:11,+02:49:28
,2181,"Lind, Gert (SWE)",06:42:14,+02:49:31
,2182,"Effenberk, Dušan (CZE)",06:42:16,+02:49:33
,2183,"Gross, Bruno (BEL)",06:42:19,+02:49:36
,2184,"Svoboda, Pavel (CZE)",06:42:21,+02:49:38
,2185,"Blomberg, Robert (SWE)",06:42:23,+02:49:40
,2186,"Furunäs, Mikael (SWE)",06:42:24,+02:49:41
,2187,"Hanstad, Daniel (NOR)",06:42:26,+02:49:43
,2188,"Bolling, Stefan (SWE)",06:42:27,+02:49:44
,2189,"Vesely, Jan (CZE)",06:42:28,+02:49:45
,2190,"Ouraich, Ismail (MAR)",06:42:31,+02:49:48
,2191,"Ericson, Peter (SWE)",06:42:35,+02:49:52
,2192,"Jonsson, Christer (SWE)",06:42:36,+02:49:53
,2193,"Wegmann, Christian (SWE)",06:42:50,+02:50:07
,2194,"Petersons, Armands (LAT)",06:42:58,+02:50:15
,2195,"Kvarnström, Mats (SWE)",06:42:59,+02:50:16
,2196,"Bäckström, William (SWE)",06:43:04,+02:50:21
,2197,"Wollner, Adrian (SWE)",06:43:05,+02:50:22
,2198,"Rönnqvist, Erik (SWE)",06:43:06,+02:50:23
,2199,"Welin-Berger, Martin (SWE)",06:43:12,+02:50:29
,2200,"Lampinen, Otto (SWE)",06:43:13,+02:50:30
,2201,"Halvorsen, Jostein Lund (NOR)",06:43:16,+02:50:33
,2202,"Karlsson, Daniel (SWE)",06:43:17,+02:50:34
,2203,"Östberg, Robert (FIN)",06:43:22,+02:50:39
,2204,"Vater, Carsten (GER)",06:43:24,+02:50:41
,2205,"Prüller, Rainer (AUT)",06:43:28,+02:50:45
,2206,"Ødegård, Sindre (SWE)",06:43:32,+02:50:49
,2207,"Hauser, Mark (AUT)",06:43:32,+02:50:49
,2208,"Hedman, Rune (NOR)",06:43:44,+02:51:01
,2209,"Zaghloumi, Mehdi (SWE)",06:43:48,+02:51:05
,2210,"Nygren, Fredrik (SWE)",06:43:51,+02:51:08
,2211,"Hindseth, Oddvar (NOR)",06:43:55,+02:51:12
,2212,"Odén, Peter (SWE)",06:43:56,+02:51:13
,2213,"Cardini, Remo (ITA)",06:43:56,+02:51:13
,2214,"Albertsson, Richard (SWE)",06:43:57,+02:51:14
,2215,"Fruner, Nicola (ITA)",06:43:58,+02:51:15
,2216,"Hasselblad, Harald (SWE)",06:43:58,+02:51:15
,2217,"Larsson, Simon (SWE)",06:43:59,+02:51:16
,2218,"Zakariasson, Ola (SWE)",06:44:00,+02:51:17
,2219,"Gunnerling, Jesper (SWE)",06:44:00,+02:51:17
,2220,"Mathisen, Christian Fredrik (NOR)",06:44:01,+02:51:18
,2221,"Fahlgren, Christoffer (SWE)",06:44:02,+02:51:19
,2222,"Sjönneby, Simon (SWE)",06:44:23,+02:51:40
,2223,"Kroustek, Martin (CZE)",06:44:25,+02:51:42
,2224,"Kvist, Jesper (SWE)",06:44:26,+02:51:43
,2225,"Wängdahl, Olle (SWE)",06:44:31,+02:51:48
,2226,"Marum, Per (NOR)",06:44:32,+02:51:49
,2227,"Robertsson, Magnus (SWE)",06:44:38,+02:51:55
,2228,"Alvarsson, Daniel (SWE)",06:44:47,+02:52:04
,2229,"Sivertsson, Martin (SWE)",06:44:54,+02:52:11
,2230,"Øyen, Tor Olav (NOR)",06:45:00,+02:52:17
,2231,"Günther, Gerhard (AUT)",06:45:13,+02:52:30
,2232,"Eggebrecht, Harald (GER)",06:45:13,+02:52:30
,2233,"Rölander, Joakim (SWE)",06:45:18,+02:52:35
,2234,"Jenefeldt, Mattias (SWE)",06:45:18,+02:52:35
,2235,"Drahokoupil, Martin (CZE)",06:45:24,+02:52:41
,2236,"Pohl, Miloslav (CZE)",06:45:27,+02:52:44
,2237,"Karlsson, Marcus (SWE)",06:45:28,+02:52:45
,2238,"Björklund, Niklas (SWE)",06:45:35,+02:52:52
,2239,"Kvalheim, Tore Eugen (NOR)",06:45:36,+02:52:53
,2240,"Michel, Thomas (GER)",06:45:36,+02:52:53
,2241,"Wulff, Mattias (SWE)",06:45:38,+02:52:55
,2242,"Gallizioli, Claudio (ITA)",06:45:41,+02:52:58
,2243,"Jacquot, Bertrand (FRA)",06:45:50,+02:53:07
,2244,"Vilén, Christoffer (FIN)",06:45:53,+02:53:10
,2245,"Stefánsson, Birkir Þór (ISL)",06:45:53,+02:53:10
,2246,"Norling, Markus (SWE)",06:45:59,+02:53:16
,2247,"Roman, Erik (SWE)",06:46:00,+02:53:17
,2248,"Rattur, Rajko (EST)",06:46:01,+02:53:18
,2249,"Fyrqvist, Jonas (ALA)",06:46:06,+02:53:23
,2250,"Edwardsson, Henrik (SWE)",06:46:09,+02:53:26
,2251,"Flenvold, Kjetil (NOR)",06:46:10,+02:53:27
,2252,"Andersson, Thorbjörn (SWE)",06:46:16,+02:53:33
,2253,"Bernhed, Magnus (SWE)",06:46:20,+02:53:37
,2254,"Rindegren, Håkan (SWE)",06:46:21,+02:53:38
,2255,"Rudolfsson, Pontus (SWE)",06:46:25,+02:53:42
,2256,"Vanous, Martin (CZE)",06:46:26,+02:53:43
,2257,"Nemec, Jan (CZE)",06:46:42,+02:53:59
,2258,"Eliassen, Odd Arne (NOR)",06:46:46,+02:54:03
,2259,"Lanevik, Jimmy (SWE)",06:46:54,+02:54:11
,2260,"Ness, Hans Erik (NOR)",06:46:55,+02:54:12
,2261,"Beiglböck, Hannes (AUT)",06:46:56,+02:54:13
,2262,"Morelato, Stefano (ITA)",06:47:04,+02:54:21
,2263,"Klaska, Jan (CZE)",06:47:07,+02:54:24
,2264,"Broz, Vlastimil (CZE)",06:47:09,+02:54:26
,2265,"Winkler, Walter (AUT)",06:47:09,+02:54:26
,2266,"Juzek, Petr (CZE)",06:47:10,+02:54:27
,2267,"Björk, Tony (FIN)",06:47:15,+02:54:32
,2268,"Kaario, Kimmo (FIN)",06:47:16,+02:54:33
,2269,"Mörtsell, Albin (SWE)",06:47:17,+02:54:34
,2270,"Otsla, Anti (EST)",06:47:20,+02:54:37
,2271,"Leitner, Ondrej (CZE)",06:47:20,+02:54:37
,2272,"Svensson, Robert (SWE)",06:47:20,+02:54:37
,2273,"Nilsson, Magnus (SWE)",06:47:21,+02:54:38
,2274,"Svensson, Peter (SWE)",06:47:22,+02:54:39
,2275,"Locmelis, Artis (LAT)",06:47:22,+02:54:39
,2276,"Andersson, Fredrik (SWE)",06:47:23,+02:54:40
,2277,"Swahn, Alfred (SWE)",06:47:43,+02:55:00
,2278,"Bertelsen, Laurids Nürnberg (DEN)",06:47:56,+02:55:13
,2279,"Kolstad, Per (NOR)",06:48:01,+02:55:18
,2280,"Johansson, Richard (SWE)",06:48:02,+02:55:19
,2281,"Palmen, Henrik (FIN)",06:48:06,+02:55:23
,2282,"Lampinen, Tobias (SWE)",06:48:08,+02:55:25
,2283,"Bresky, Fredrik (NOR)",06:48:10,+02:55:27
,2284,"Troedson, Per (SWE)",06:48:12,+02:55:29
,2285,"Glamsjö, Rickard (SWE)",06:48:13,+02:55:30
,2286,"Park, Johan (SWE)",06:48:14,+02:55:31
,2287,"Ingvarson, Anders (SWE)",06:48:15,+02:55:32
,2288,"Larsson, Hampus (SWE)",06:48:17,+02:55:34
,2289,"Hannula, Jari (FIN)",06:48:18,+02:55:35
,2290,"Jensen, Marcus (FIN)",06:48:26,+02:55:43
,2291,"Andersson, Stefan (SWE)",06:48:29,+02:55:46
,2292,"Offermann, David (BEL)",06:48:29,+02:55:46
,2293,"Johansson, Claus (SWE)",06:48:29,+02:55:46
,2294,"Rudihagen, Torstein (NOR)",06:48:30,+02:55:47
,2295,"Nilsson, Olof (SWE)",06:48:35,+02:55:52
,2296,"Wikman, Mattias (SWE)",06:48:36,+02:55:53
,2297,"Ejnarsson, Erik (SWE)",06:48:38,+02:55:55
,2298,"Mattsson, Eskil (SWE)",06:48:38,+02:55:55
,2299,"Nordbäck, Tobias (FIN)",06:48:38,+02:55:55
,2300,"Jordas, Robert (FIN)",06:48:41,+02:55:58
,2301,"Dalemo, Håkan (SWE)",06:48:45,+02:56:02
,2302,"Finnsson, Tobias (SWE)",06:48:47,+02:56:04
,2303,"Lindberg, Anders (SWE)",06:48:48,+02:56:05
,2304,"Johansson, Daniel (SWE)",06:48:50,+02:56:07
,2305,"Häggqvist, Kjell (SWE)",06:48:53,+02:56:10
,2306,"Martinsen, Audun (NOR)",06:48:58,+02:56:15
,2307,"Norén, Gustav (SWE)",06:49:00,+02:56:17
,2308,"Backlund, Peter (SWE)",06:49:07,+02:56:24
,2309,"Evebring, Axel (SWE)",06:49:09,+02:56:26
,2310,"Eliasson, Ralf (SWE)",06:49:11,+02:56:28
,2311,"Sigurðsson, Örn (ISL)",06:49:14,+02:56:31
,2312,"Karlsson, Mikael (SWE)",06:49:15,+02:56:32
,2313,"Born, Stefan (SWE)",06:49:16,+02:56:33
,2314,"Christensen, Per (SWE)",06:49:18,+02:56:35
,2315,"Eidesen, Fredrik (NOR)",06:49:19,+02:56:36
,2316,"Andresson, Raul (EST)",06:49:22,+02:56:39
,2317,"Ahlander, Josef (SWE)",06:49:23,+02:56:40
,2318,"Andersson, Mikael (SWE)",06:49:25,+02:56:42
,2319,"Vejnar, Josef (CZE)",06:49:27,+02:56:44
,2320,"Eriksson, Niklas (SWE)",06:49:27,+02:56:44
,2321,"Šafránek, Václav (CZE)",06:49:32,+02:56:49
,2322,"Emanuelsson, Alfred (SWE)",06:49:36,+02:56:53
,2323,"Strachota, Petr (CZE)",06:49:41,+02:56:58
,2324,"Peterka, Tomas (CZE)",06:49:46,+02:57:03
,2325,"Olsén, Martin (SWE)",06:49:51,+02:57:08
,2326,"Klima, Pavel (CZE)",06:49:53,+02:57:10
,2327,"Nicolai, Carl-Oscar (SUI)",06:50:00,+02:57:17
,2328,"Pukk, Andre (EST)",06:50:02,+02:57:19
,2329,"Novak, Roman (CZE)",06:50:05,+02:57:22
,2330,"Abrahamsson, Håkan (SWE)",06:50:16,+02:57:33
,2331,"Lora, Pierangelo (ITA)",06:50:17,+02:57:34
,2332,"Rönnbäck, Alexander (SWE)",06:50:20,+02:57:37
,2333,"Ullmann, Uwe (GER)",06:50:23,+02:57:40
,2334,"Jansson, Christian (SWE)",06:50:25,+02:57:42
,2335,"Rybár, Ondrej (CZE)",06:50:25,+02:57:42
,2336,"Andersen, Markus (NOR)",06:50:32,+02:57:49
,2337,"Byström, Björn (SWE)",06:50:35,+02:57:52
,2338,"Willgert, Robin (SWE)",06:50:39,+02:57:56
,2339,"Petersson, Niclas (SWE)",06:50:40,+02:57:57
,2340,"Hauenstein, Marius (SUI)",06:50:41,+02:57:58
,2341,"Cederholm, Johan (SWE)",06:50:41,+02:57:58
,2342,"Ekman, David (SWE)",06:50:44,+02:58:01
,2343,"Solum, Sverre Petter (NOR)",06:50:46,+02:58:03
,2344,"Abrahamson Hjerpe, Lars (SWE)",06:50:48,+02:58:05
,2345,"Vasik, Jaroslav (CZE)",06:50:50,+02:58:07
,2346,"Gerhard, Miroslav (CZE)",06:50:52,+02:58:09
,2347,"Grasza, Krzysztof (SWE)",06:50:53,+02:58:10
,2348,"Haapasalo-Eklund, Olof (SWE)",06:50:57,+02:58:14
,2349,"Berglund, Marcus (SWE)",06:50:58,+02:58:15
,2350,"Halabala, Pavel (CZE)",06:50:59,+02:58:16
,2351,"Martner, Jonas (SWE)",06:51:00,+02:58:17
,2352,"Musil, Lukas (CZE)",06:51:02,+02:58:19
,2353,"Hjertman, Claes (SWE)",06:51:10,+02:58:27
,2354,"Ljungqvist, Andreas (SWE)",06:51:15,+02:58:32
,2355,"Ratilainen, Tommi (FIN)",06:51:19,+02:58:36
,2356,"Bidevind, Fredrik (SWE)",06:51:19,+02:58:36
,2357,"Kozák, Jakub (CZE)",06:51:19,+02:58:36
,2358,"Gjerde, Björn Kåre (NOR)",06:51:23,+02:58:40
,2359,"Eriksson, Andreas (SWE)",06:51:24,+02:58:41
,2360,"Vallin, Egil (SWE)",06:51:26,+02:58:43
,2361,"Persberg, Michael (SWE)",06:51:27,+02:58:44
,2362,"Drugge, Jonas (SWE)",06:51:30,+02:58:47
,2363,"Grann, Stian Alexander (NOR)",06:51:30,+02:58:47
,2364,"Edin, Anders (SWE)",06:51:31,+02:58:48
,2365,"Albrektsson, Jens (SWE)",06:51:34,+02:58:51
,2366,"Weniger, Andreas (GER)",06:51:36,+02:58:53
,2367,"Bergving, Niklas (SWE)",06:51:36,+02:58:53
,2368,"Hirvola, Taneli (FIN)",06:51:37,+02:58:54
,2369,"Kolstad, Rune (NOR)",06:51:37,+02:58:54
,2370,"Johansson, Andreas (SWE)",06:51:38,+02:58:55
,2371,"Hagsten, Johan (SWE)",06:51:38,+02:58:55
,2372,"Nilsson, Karl-Gustav (SWE)",06:51:39,+02:58:56
,2373,"Vesely, Jiri (CZE)",06:51:42,+02:58:59
,2374,"Bäck, Torbjörn (SWE)",06:51:42,+02:58:59
,2375,"Søraas, Sindre (NOR)",06:51:45,+02:59:02
,2376,"Lyrbo, Christopher (SWE)",06:51:47,+02:59:04
,2377,"Andersson, Melker (SWE)",06:51:49,+02:59:06
,2378,"Höijer, Jonas (SWE)",06:51:54,+02:59:11
,2379,"Myllys, Tomi (FIN)",06:51:55,+02:59:12
,2380,"Karlsson Thelm, Magnus (SWE)",06:51:59,+02:59:16
,2381,"Traisch, Andreas (AUT)",06:51:59,+02:59:16
,2382,"Benitz, Patrick (GER)",06:52:01,+02:59:18
,2383,"Nurmi, Mattias (NOR)",06:52:03,+02:59:20
,2384,"Wretlind, Martin (SWE)",06:52:03,+02:59:20
,2385,"Corneliussen, Knut Snorre Bach (NOR)",06:52:06,+02:59:23
,2386,"Olofsson, Per (SWE)",06:52:06,+02:59:23
,2387,"Ingman, André (FIN)",06:52:08,+02:59:25
,2388,"Carlsson, Georg (SWE)",06:52:09,+02:59:26
,2389,"Fjeld, Andreas (NOR)",06:52:10,+02:59:27
,2390,"Riisenberg, Otto (EST)",06:52:10,+02:59:27
,2391,"Kais, Ülari (EST)",06:52:10,+02:59:27
,2392,"Davidsson, Anders (SWE)",06:52:11,+02:59:28
,2393,"Lagerblad, Mats (SWE)",06:52:11,+02:59:28
,2394,"Sienko, Marcin (SWE)",06:52:11,+02:59:28
,2395,"Janse, Rasmus (SWE)",06:52:13,+02:59:30
,2396,"Sorsa, Tony (SWE)",06:52:14,+02:59:31
,2397,"Winter, Klaus (GER)",06:52:15,+02:59:32
,2398,"Svedlund, Viktor (SWE)",06:52:17,+02:59:34
,2399,"Dahlqvist, Tommy (SWE)",06:52:19,+02:59:36
,2400,"Andersson, Jonathan (SWE)",06:52:23,+02:59:40
,2401,"Eriksson, Joakim (SWE)",06:52:26,+02:59:43
,2402,"Knai, Olaf (NOR)",06:52:31,+02:59:48
,2403,"Clément, Martin (DEN)",06:52:33,+02:59:50
,2404,"Asplund, Magnus (FIN)",06:52:34,+02:59:51
,2405,"Jonsson, Henrik (SWE)",06:52:36,+02:59:53
,2406,"Jaxgård, Hans (SWE)",06:52:39,+02:59:56
,2407,"Johansson, Lars (SWE)",06:52:42,+02:59:59
,2408,"Bergström, Andreas (SWE)",06:52:44,+03:00:01
,2409,"Hajek, Michal (CZE)",06:52:44,+03:00:01
,2410,"Sand, Ulf (SWE)",06:52:49,+03:00:06
,2411,"Wernersson, Erik (SWE)",06:52:50,+03:00:07
,2412,"Nilsson, Leif (SWE)",06:52:51,+03:00:08
,2413,"Schuster, Martin (CZE)",06:52:54,+03:00:11
,2414,"Gabla, Martin (CZE)",06:52:54,+03:00:11
,2415,"Löfqvist, Mikael (FIN)",06:52:55,+03:00:12
,2416,"Soisalo, Tuomas (FIN)",06:52:56,+03:00:13
,2417,"Celén, Per (SWE)",06:52:57,+03:00:14
,2418,"Salaba, Dan (CZE)",06:52:57,+03:00:14
,2419,"Sommer, Lars Jørgen (DEN)",06:53:00,+03:00:17
,2420,"Toman, Jan (CZE)",06:53:03,+03:00:20
,2421,"Pellikka, Emil (SWE)",06:53:04,+03:00:21
,2422,"Andersson, Marcus (SWE)",06:53:09,+03:00:26
,2423,"Bucht, Magnus (SWE)",06:53:12,+03:00:29
,2424,"Nilsson, Henrik (SWE)",06:53:13,+03:00:30
,2425,"Lundgren, Thomas (SWE)",06:53:16,+03:00:33
,2426,"Rydberg, Ulf (SWE)",06:53:18,+03:00:35
,2427,"Wiodahl, Ola (SWE)",06:53:32,+03:00:49
,2428,"Asp, Sebastian (SWE)",06:53:34,+03:00:51
,2429,"Israelsson, Daniel (SWE)",06:53:35,+03:00:52
,2430,"Havel, Lubos (CZE)",06:53:39,+03:00:56
,2431,"Hlavicka, Josef (CZE)",06:53:42,+03:00:59
,2432,"Vuoriheimo, Marko (FIN)",06:53:46,+03:01:03
,2433,"Karo, Erko (EST)",06:53:47,+03:01:04
,2434,"Östlin, Emil (SWE)",06:53:51,+03:01:08
,2435,"Hagen, Jan Helge (NOR)",06:53:53,+03:01:10
,2436,"Nilsson, Nils (SWE)",06:53:56,+03:01:13
,2437,"Seifert, Marco (GER)",06:53:58,+03:01:15
,2438,"Holy, Stepan (CZE)",06:53:59,+03:01:16
,2439,"Jelinek, Tomas (SWE)",06:54:02,+03:01:19
,2440,"Koivumäki, Janne (FIN)",06:54:03,+03:01:20
,2441,"Borek, Martin (SWE)",06:54:04,+03:01:21
,2442,"Rabinak, Martin (CZE)",06:54:05,+03:01:22
,2443,"Wallin, Gustav (SWE)",06:54:08,+03:01:25
,2444,"Nylund, Mikael (FIN)",06:54:11,+03:01:28
,2445,"Wenngren, Arne (SWE)",06:54:13,+03:01:30
,2446,"Poklop, Martin (CZE)",06:54:17,+03:01:34
,2447,"Müller, Jens-Uwe (GER)",06:54:21,+03:01:38
,2448,"Øygard, Tore (NOR)",06:54:34,+03:01:51
,2449,"Spilker, Hendrik (NOR)",06:54:36,+03:01:53
,2450,"Melisik, Jan (CZE)",06:54:39,+03:01:56
,2451,"Falk, Håkan (SWE)",06:54:43,+03:02:00
,2452,"Carlén, Andreas (SWE)",06:55:02,+03:02:19
,2453,"Kristensen, Andreas (SWE)",06:55:06,+03:02:23
,2454,"Kämmler, Robert (GER)",06:55:13,+03:02:30
,2455,"Väisänen, Pasi (SWE)",06:55:15,+03:02:32
,2456,"Fröjdö, Simon (FIN)",06:55:19,+03:02:36
,2457,"Allard, Magnus (SWE)",06:55:23,+03:02:40
,2458,"Ward, Niclas (SWE)",06:55:25,+03:02:42
,2459,"Leitner, David (AUT)",06:55:26,+03:02:43
,2460,"Weichbold, Gerald (AUT)",06:55:29,+03:02:46
,2461,"Trönnes, Svein (NOR)",06:55:29,+03:02:46
,2462,"Näslund, Anders (SWE)",06:55:32,+03:02:49
,2463,"Wallin, Ola (SWE)",06:55:32,+03:02:49
,2464,"Holgersson, Markus (SWE)",06:55:33,+03:02:50
,2465,"Kvæstad, Jan (NOR)",06:55:36,+03:02:53
,2466,"Malmfors, Samuel (SWE)",06:55:39,+03:02:56
,2467,"Sandås, Stefan (FIN)",06:55:43,+03:03:00
,2468,"Adolfsson, David (SWE)",06:55:43,+03:03:00
,2469,"Leife, Petter (SWE)",06:55:43,+03:03:00
,2470,"Karnehed, Erik (SWE)",06:55:45,+03:03:02
,2471,"Henriksen, Sverre (NOR)",06:55:49,+03:03:06
,2472,"Svensson, Eskil (SWE)",06:55:49,+03:03:06
,2473,"Larsson, Mikael (SWE)",06:55:50,+03:03:07
,2474,"Bilgrav, Jacob (DEN)",06:55:52,+03:03:09
,2475,"Nguyen, David (SWE)",06:55:52,+03:03:09
,2476,"Karlsson, Richard (SWE)",06:55:55,+03:03:12
,2477,"Stridh, Magnus (SWE)",06:55:56,+03:03:13
,2478,"Bergsjø, Carl Christian (NOR)",06:56:04,+03:03:21
,2479,"Annilo, Mihkel (EST)",06:56:06,+03:03:23
,2480,"Kahelin, Marco (SWE)",06:56:09,+03:03:26
,2481,"Norbäck, Erik (SWE)",06:56:10,+03:03:27
,2482,"Rönnlund, Anders (SWE)",06:56:13,+03:03:30
