total-place,gender-place,name,time,diff
,1,"Ödegaarden, Thomas (NOR)",00:12:01,+00:00
,2,"Bing, Thomas (GER)",00:12:06,+00:05
,3,"Hoel, Johan (NOR)",00:12:06,+00:05
,4,"Syrstad, Torleif (NOR)",00:12:08,+00:07
,5,"Myhlback, Alvar (SWE)",00:12:09,+00:08
,6,"Paus, Herman (NOR)",00:12:16,+00:15
,7,"Edström, Eddie (SWE)",00:12:36,+00:35
,8,"Riege, Amund (NOR)",00:12:36,+00:35
,9,"Eriksson, Gustav (SWE)",00:12:38,+00:37
,10,"Stadaas, Kasper (NOR)",00:12:38,+00:37
,11,"Kardin, Oskar (SWE)",00:12:38,+00:37
,12,"Nygaard, Andreas (NOR)",00:12:39,+00:38
,13,"Jutterström, Axel (SWE)",00:12:39,+00:38
,14,"Bruvoll, Ole Jørgen (NOR)",00:12:39,+00:38
,15,"Johaug, Karstein (NOR)",00:12:39,+00:38
,16,"Novak, Max (SWE)",00:12:40,+00:39
,17,"Tjelle, Johan (NOR)",00:12:40,+00:39
,18,"Nilsson, Klas (SWE)",00:12:40,+00:39
,19,"Persson, Emil (SWE)",00:12:40,+00:39
,20,"Buskqvist, Alfred (SWE)",00:12:41,+00:40
,21,"Joks, Henrik Arntzen (NOR)",00:12:41,+00:40
,22,"Gjerdalen, Tord Asle (NOR)",00:12:41,+00:40
,23,"Skaug Mathisen, Runar (NOR)",00:12:41,+00:40
,24,"Augdal, Eirik Sverdrup (NOR)",00:12:41,+00:40
,25,"Eide Pedersen, Morten (NOR)",00:12:42,+00:41
,26,"Hoel, Amund (NOR)",00:12:42,+00:41
,27,"Fossum Kristoffersen, Patrick (NOR)",00:12:44,+00:43
,28,"Moen, Vebjörn (NOR)",00:12:46,+00:45
,29,"Northug Jr, Petter (NOR)",00:12:47,+00:46
,30,"Noeckler, Dietmar (ITA)",00:12:47,+00:46
,31,"Syverinsen, Henrik Haugland (NOR)",00:12:53,+00:52
,32,"Bucher Johannessen, Thomas (NOR)",00:12:56,+00:55
,33,"Andersson, Joel (SWE)",00:12:57,+00:56
,34,"Stakston, Petter (NOR)",00:12:58,+00:57
,35,"Busin, Lorenzo (ITA)",00:12:59,+00:58
,36,"Eklöf, Johannes (SWE)",00:12:59,+00:58
,37,"Berglund, Gustaf (SWE)",00:12:59,+00:58
,38,"Mäenpää, Viktor (FIN)",00:13:00,+00:59
,39,"Belorgey, Yan (FRA)",00:13:01,+01:00
,40,"Hoelgaard, Stian (NOR)",00:13:02,+01:01
,41,"Joly, Thomas (FRA)",00:13:02,+01:01
,42,"Walther, Jakob (GER)",00:13:03,+01:02
,43,"Bergan, Sivert H (NOR)",00:13:04,+01:03
,44,"Rolke, Hans Petter (NOR)",00:13:04,+01:03
,45,"Kalland-Olsen, Einar (NOR)",00:13:05,+01:04
,46,"Elvseth, Anton (NOR)",00:13:08,+01:07
,47,"Thele, Joar Andreas (NOR)",00:13:09,+01:08
,48,"Westberg, Karl-Johan (SWE)",00:13:09,+01:08
,49,"Ramstad, Simen (NOR)",00:13:10,+01:09
,50,"Ericsson, Rickard (SWE)",00:13:11,+01:10
,51,"Hovland, Torgeir Sulen (NOR)",00:13:11,+01:10
,52,"Strid, Gabriel (SWE)",00:13:12,+01:11
,53,"Johansson, Marcus (SWE)",00:13:12,+01:11
,54,"Srail, Jan (CZE)",00:13:13,+01:12
,55,"Hortlund, Johannes (SWE)",00:13:15,+01:14
,56,"Vesterheim, Magnus (NOR)",00:13:17,+01:16
,57,"Dahlsten, Nils (SWE)",00:13:18,+01:17
,58,"Mattson, Myhr Konrad (SWE)",00:13:18,+01:17
,59,"Stocek, Fabian (CZE)",00:13:19,+01:18
,60,"Thyli, Vetle (NOR)",00:13:20,+01:19
,61,"Svahn, Leo (SWE)",00:13:20,+01:19
,62,"Holden, Haakon (NOR)",00:13:21,+01:20
,63,"Räsänen, Veli-Matti (FIN)",00:13:22,+01:21
,64,"Ferrari, Francesco (ITA)",00:13:23,+01:22
,65,"Sedlacek, Vaclav (CZE)",00:13:24,+01:23
,66,"Hilmersson, Hugo (SWE)",00:13:25,+01:24
,67,"Mäkelä, Juuso (FIN)",00:13:25,+01:24
,68,"Tolo, Henrik Vik (NOR)",00:13:27,+01:26
,69,"Ponti, Giacomo (ITA)",00:13:33,+01:32
,70,"Bleken, Magnus (NOR)",00:13:34,+01:33
,71,"Pfäffli, Gian Flurin (SUI)",00:13:34,+01:33
,72,"Nilsson, Alfred (SWE)",00:13:35,+01:34
,73,"Rosenberg, Ossian (SWE)",00:13:36,+01:35
,74,"Skinstad, Petter Soleng (NOR)",00:13:36,+01:35
,75,"Heir, Marius Borge (NOR)",00:13:37,+01:36
,76,"Lie, Henning (NOR)",00:13:37,+01:36
,77,"Tyrväinen, Olli (FIN)",00:13:38,+01:37
,78,"Fuglehaug Ekrem, Ole Eirik (NOR)",00:13:38,+01:37
,79,"Mäenpää, Hannes (FIN)",00:13:38,+01:37
,80,"Korböl Thoner, Halvor (NOR)",00:13:39,+01:38
,81,"Rosjö, Filip (SWE)",00:13:40,+01:39
,82,"Bie, Maximilian (NOR)",00:13:40,+01:39
,83,"Armelini, Mattia (ITA)",00:13:41,+01:40
,84,"Roos, Henri (EST)",00:13:43,+01:42
,85,"Mich, Stefano (ITA)",00:13:45,+01:44
,86,"Andersson, Albin (SWE)",00:13:48,+01:47
,87,"Kleivi, Halvor (NOR)",00:13:48,+01:47
,88,"Höst, Anders (NOR)",00:13:49,+01:48
,89,"Stenström, Hannes (SWE)",00:13:49,+01:48
,90,"Holmström, Isac (ALA)",00:13:50,+01:49
,91,"Öberg, Simon (SWE)",00:13:51,+01:50
,92,"Nilsson, Tobias (SWE)",00:13:52,+01:51
,93,"Hallén Johansson, Markus (SWE)",00:13:52,+01:51
,94,"Wiksten, Isidor (SWE)",00:13:53,+01:52
,95,"Rolid, Mathias Aas (NOR)",00:13:53,+01:52
,96,"Ronneback, Joachim (SWE)",00:13:55,+01:54
,97,"Holmgren, Daniel (SWE)",00:13:55,+01:54
,98,"Gifstad, Thomas (NOR)",00:13:56,+01:55
,99,"Dal Magro, Stefano (ITA)",00:13:56,+01:55
,100,"Froeisland, Eskil (NOR)",00:13:58,+01:57
,101,"Jönsson, Markus (SWE)",00:13:58,+01:57
,102,"Wickström, Erik (SWE)",00:14:01,+02:00
,103,"Hortlund, Elias (SWE)",00:14:01,+02:00
,104,"Wenger, Gianluca (SUI)",00:14:02,+02:01
,105,"Löfgren, Jim (SWE)",00:14:03,+02:02
,106,"Olsen, Kasper (SWE)",00:14:03,+02:02
,107,"Busin, Emanuele (ITA)",00:14:03,+02:02
,108,"Ryttervold, Ivar Andre (NOR)",00:14:04,+02:03
,109,"Steen, Adam (SWE)",00:14:05,+02:04
,110,"Struebel, Josua (GER)",00:14:06,+02:05
,111,"Ahlberger, Martin (SWE)",00:14:06,+02:05
,112,"Juursalu, Andres (EST)",00:14:08,+02:07
,113,"Fosnæs, Eirik (NOR)",00:14:08,+02:07
,114,"Bohaty, Ales (CZE)",00:14:10,+02:09
,115,"Lorenzi, Christian (ITA)",00:14:13,+02:12
,116,"Betriu Boix, Sadurni (ESP)",00:14:13,+02:12
,117,"Rinner, Thomas (ITA)",00:14:13,+02:12
,118,"Holter, Tobias Houge (NOR)",00:14:14,+02:13
,119,"Berger, Lars (NOR)",00:14:14,+02:13
,120,"Rezac, Stanislav (CZE)",00:14:15,+02:14
,121,"Waaler, Magnus (NOR)",00:14:16,+02:15
,122,"Milici, Brice (FRA)",00:14:17,+02:16
,123,"Grannas, Christian (FIN)",00:14:18,+02:17
,124,"Gjertveit, Christian (NOR)",00:14:18,+02:17
,125,"Breda, Mats Håkon (NOR)",00:14:19,+02:18
,126,"Laurent, Bastien (FRA)",00:14:19,+02:18
,127,"Hermansson, John (SWE)",00:14:20,+02:19
,128,"Capelli, Marino (SUI)",00:14:22,+02:21
,129,"Juhanoja, Lassi (FIN)",00:14:23,+02:22
,130,"Åhman, Tobias (SWE)",00:14:24,+02:23
,131,"Jillerö, Johannes (SWE)",00:14:24,+02:23
,132,"Bergli, Jonas (NOR)",00:14:25,+02:24
,133,"Nylund, Matias (FIN)",00:14:25,+02:24
,134,"Dettmann, Bruno (SWE)",00:14:25,+02:24
,135,"Belingheri, Pierre (FRA)",00:14:26,+02:25
,136,"Köcheler, Markus (GER)",00:14:28,+02:27
,137,"Hulbak, Sigurd Sollien (NOR)",00:14:28,+02:27
,138,"Ahnbrink, Oskar (SWE)",00:14:29,+02:28
,139,"Falk, Stefan (GER)",00:14:29,+02:28
,140,"Andresen, Mathias Øivind (NOR)",00:14:31,+02:30
,141,"Baumann, Halfdan Thomas (NOR)",00:14:32,+02:31
,142,"Helgestad, Fredrik (NOR)",00:14:32,+02:31
,143,"Lenz, Jonas (SWE)",00:14:38,+02:37
,144,"Steen, Jonatan (SWE)",00:14:38,+02:37
,145,"Sollie, Henrik (NOR)",00:14:38,+02:37
,146,"Jorde, Erik Ola (NOR)",00:14:38,+02:37
,147,"Hedlund, Anton (SWE)",00:14:39,+02:38
,148,"Pettersson Arwedahl, Hugo (SWE)",00:14:40,+02:39
,149,"Haugsbø, André (NOR)",00:14:42,+02:41
,150,"Vesteraas, Marius Viken (NOR)",00:14:42,+02:41
,151,"Janovskis Heldal, Gustav (NOR)",00:14:43,+02:42
,152,"Andersen, Jens (NOR)",00:14:44,+02:43
,153,"Fanton, Paolo (ITA)",00:14:46,+02:45
,154,"Vartdal, Ludvig (NOR)",00:14:47,+02:46
,155,"Jonsson, Simon (SWE)",00:14:47,+02:46
,156,"Braendli, Lauro (SUI)",00:14:47,+02:46
,157,"Kaukola, Tuomas (FIN)",00:14:48,+02:47
,158,"Conti, Tiziano (ITA)",00:14:49,+02:48
,159,"Malmgren, Robert (SWE)",00:14:49,+02:48
,160,"Boberg, Michael (SWE)",00:14:52,+02:51
,161,"Sulkakoski, David (FIN)",00:14:52,+02:51
,162,"Mäenpää, Robin (FIN)",00:14:53,+02:52
,163,"Sollien Hulbak, Ole (NOR)",00:14:53,+02:52
,164,"Svahn, Sebastian (SWE)",00:14:54,+02:53
,165,"Olsson, Fredrik (SWE)",00:14:55,+02:54
,166,"Myhre, Christian Melsom (NOR)",00:14:56,+02:55
,167,"Hallin, Pierre (SWE)",00:14:56,+02:55
,168,"Svendby, Stian Roti (NOR)",00:14:56,+02:55
,169,"Sjöberg, Nils (SWE)",00:14:57,+02:56
,170,"Persson, Oscar (SWE)",00:14:59,+02:58
,171,"Tollehaug, Per Ingvar (NOR)",00:15:00,+02:59
,172,"Unger, Philipp (GER)",00:15:00,+02:59
,173,"Hellsvik, Ragnar (SWE)",00:15:02,+03:01
,174,"Georgsson, Kalle (SWE)",00:15:03,+03:02
,175,"Sogn-Larssen, Lauritz (NOR)",00:15:07,+03:06
,176,"Oppedal, Matias (NOR)",00:15:13,+03:12
,177,"Karlström, Daniel (SWE)",00:15:13,+03:12
,178,"Hårrskog, Erik (SWE)",00:15:13,+03:12
,179,"Karlsson, Jakob (SWE)",00:15:14,+03:13
,180,"Hägglund, Niclas (SWE)",00:15:14,+03:13
,181,"Jansson, Linus (SWE)",00:15:15,+03:14
,182,"Orellana Hellerud, Adrian (NOR)",00:15:15,+03:14
,183,"Hedbys, Jonathan (SWE)",00:15:15,+03:14
,184,"Boström, Anders (SWE)",00:15:15,+03:14
,185,"Abrahamsen, Eirik (NOR)",00:15:17,+03:16
,186,"Björnlinger, Joel (SWE)",00:15:17,+03:16
,187,"Walther, Nico (SUI)",00:15:18,+03:17
,188,"Lundberg, Adrian (SWE)",00:15:19,+03:18
,189,"Jansson Saadio, Sebastian (SWE)",00:15:20,+03:19
,190,"Näslund, Matti (SWE)",00:15:20,+03:19
,191,"Elmersson, Emanuel (SWE)",00:15:21,+03:20
,192,"Norder, Jonathan (SWE)",00:15:22,+03:21
,193,"Owren, Erling Nyborg (NOR)",00:15:22,+03:21
,194,"Lagerskog, John (SWE)",00:15:22,+03:21
,195,"Wanvik, Kristian (NOR)",00:15:22,+03:21
,196,"Goeppert, Jonathan (GER)",00:15:23,+03:22
,197,"Liukkonen, Kalle (FIN)",00:15:23,+03:22
,198,"Walseth, Ørjan (NOR)",00:15:24,+03:23
,199,"Hartig, Tobias (GER)",00:15:24,+03:23
,200,"Louvrier, Emilien (FRA)",00:15:24,+03:23
,201,"Alm, Henrik (SWE)",00:15:25,+03:24
,202,"Anderberg, Ludvig (SWE)",00:15:25,+03:24
,203,"Nygård Snellingen, Ola (NOR)",00:15:26,+03:25
,204,"Mezzacasa, Iacopo (ITA)",00:15:26,+03:25
,205,"Vank, Michal (CZE)",00:15:27,+03:26
,206,"Stengrundet, Tore (NOR)",00:15:27,+03:26
,207,"Andersson, Waldemar (SWE)",00:15:27,+03:26
,208,"Söderqvist, Klas (SWE)",00:15:31,+03:30
,209,"Björkman, Axel (SWE)",00:15:32,+03:31
,210,"Leipalu, Uku (EST)",00:15:33,+03:32
,211,"Moen, Eirik (NOR)",00:15:34,+03:33
,212,"Lindberg, Robert (SWE)",00:15:35,+03:34
,213,"Jaama, Mattis (EST)",00:15:35,+03:34
,214,"Jensen, Håkon Trolldalen (NOR)",00:15:37,+03:36
,215,"Österlund, Johan (SWE)",00:15:39,+03:38
,216,"Almgren, Markus (SWE)",00:15:39,+03:38
,217,"Buer Christensen, Viljar (NOR)",00:15:39,+03:38
,218,"Impola, Bill (SWE)",00:15:41,+03:40
,219,"Goebel, Florian (GER)",00:15:43,+03:42
,220,"Hoenderop, Rick (NED)",00:15:44,+03:43
,221,"Detassis, Stefano (ITA)",00:15:45,+03:44
,222,"Fjellvang, Johan Olrud (NOR)",00:15:45,+03:44
,223,"Bengtsson, Simon (SWE)",00:15:49,+03:48
,224,"Larson, Daniel (SWE)",00:15:49,+03:48
,225,"Sörensson, Anders (SWE)",00:15:50,+03:49
,226,"Waldauf, Mattias (AUT)",00:15:50,+03:49
,227,"Moxnes, Ole Petter Dirdal (NOR)",00:15:51,+03:50
,228,"Hermansson, Pontus (SWE)",00:15:52,+03:51
,229,"Hindér, Gustav (SWE)",00:15:52,+03:51
,230,"Toft, Björn (DEN)",00:15:53,+03:52
,231,"Svensson, Andreas (SWE)",00:15:54,+03:53
,232,"Barrefors, Jesper (SWE)",00:15:54,+03:53
,233,"Svahn, Per-Olov (SWE)",00:15:55,+03:54
,234,"Johansson, Christoffer (SWE)",00:15:56,+03:55
,235,"Wennblom, Björn (SWE)",00:15:56,+03:55
,236,"Jouannon, Nathan (FRA)",00:15:57,+03:56
,237,"Hella, Eirik (NOR)",00:15:57,+03:56
,238,"Holm, David (SWE)",00:15:58,+03:57
,239,"Steimert, Claes (SWE)",00:15:58,+03:57
,240,"Bernshausen, Max (GER)",00:16:00,+03:59
,241,"Kaiv, Taavi (EST)",00:16:02,+04:01
,242,"Jensen, Mats Kobbersletten (NOR)",00:16:03,+04:02
,243,"Vik Holmestad, Ola (NOR)",00:16:06,+04:05
,244,"Rosvall, Martin (SWE)",00:16:09,+04:08
,245,"Persson, Olof (SWE)",00:16:10,+04:09
,246,"Andersson, Andreas (SWE)",00:16:11,+04:10
,247,"Strand, Henrik (SWE)",00:16:12,+04:11
,248,"Josefsson, Johannes (SWE)",00:16:13,+04:12
,249,"Mich, Riccardo (ITA)",00:16:13,+04:12
,250,"Siegel, Jonas (GER)",00:16:13,+04:12
,251,"Backlund, Sebastian (SWE)",00:16:14,+04:13
,252,"Lundh, Andreas (SWE)",00:16:14,+04:13
,253,"Brundin, Robert (SWE)",00:16:15,+04:14
,254,"Bengtsson, Andreas (SWE)",00:16:16,+04:15
,255,"Conradsson, Jonatan (SWE)",00:16:16,+04:15
,256,"Sundell, Per Henrik (SWE)",00:16:17,+04:16
,257,"Netzel Look, Marcus (SWE)",00:16:17,+04:16
,258,"Kumlin, John (SWE)",00:16:17,+04:16
,259,"Poopuu, Peeter (EST)",00:16:17,+04:16
,260,"Timm, Rimo (EST)",00:16:18,+04:17
,261,"Degerfeldt, Andreas (SWE)",00:16:18,+04:17
,262,"Ullman, Marcus (SWE)",00:16:18,+04:17
,263,"Amundsen, Jonas (NOR)",00:16:19,+04:18
,264,"Steensen, Dennis (NOR)",00:16:20,+04:19
,265,"Näslund, Edvin (SWE)",00:16:21,+04:20
,266,"Rohr, Adam (SWE)",00:16:21,+04:20
,267,"Danielsson, Jerry (ALA)",00:16:22,+04:21
,268,"Zanotto, Stefano (ITA)",00:16:22,+04:21
,269,"Mäkelä, Ville (FIN)",00:16:22,+04:21
,270,"Sjursen, Mikkel (NOR)",00:16:24,+04:23
,271,"Haring, Björn (NED)",00:16:28,+04:27
,272,"Kanto, Johan (SWE)",00:16:29,+04:28
,273,"Hållström, Erik (SWE)",00:16:31,+04:30
,274,"Olsson, Joakim (SWE)",00:16:31,+04:30
,275,"Johansson, Patrik (SWE)",00:16:32,+04:31
,276,"Olsen, Måns (SWE)",00:16:32,+04:31
,277,"Lindberg, Johan (SWE)",00:16:32,+04:31
,278,"Iversen, Wilhelm (NOR)",00:16:32,+04:31
,279,"Helmen, Halvard (NOR)",00:16:32,+04:31
,280,"Wahlström, Allan (SWE)",00:16:32,+04:31
,281,"Friedl, Christoph (GER)",00:16:32,+04:31
,282,"Grudd, Christoffer (SWE)",00:16:33,+04:32
,283,"Karlsson, Anton (SWE)",00:16:33,+04:32
,284,"Danielsson, Theodor (SWE)",00:16:35,+04:34
,285,"Vacek, Jan (CZE)",00:16:38,+04:37
,286,"Kaasla, Kaspar (EST)",00:16:38,+04:37
,287,"Nilsson, Jesper (SWE)",00:16:39,+04:38
,288,"Erndin, Hampus (SWE)",00:16:40,+04:39
,289,"Berthagen, Andreas (SWE)",00:16:41,+04:40
,290,"Elmose, Sune (DEN)",00:16:41,+04:40
,291,"Ottosson, Gustav (SWE)",00:16:41,+04:40
,292,"Berg, Nils (NOR)",00:16:41,+04:40
,293,"Åkerlund, Tobias (FIN)",00:16:42,+04:41
,294,"Ek, Kristian (SWE)",00:16:42,+04:41
,295,"Engström, Erik (SWE)",00:16:43,+04:42
,296,"Fenstad, Ståle (NOR)",00:16:44,+04:43
,297,"Mosconi, Marco (ITA)",00:16:44,+04:43
,298,"Marhoun, Petr (CZE)",00:16:47,+04:46
,299,"Francke, Michal (CZE)",00:16:48,+04:47
,300,"Kjonerud, Kristian A (NOR)",00:16:48,+04:47
,301,"Nævestad, Morten (NOR)",00:16:49,+04:48
,302,"Impola, Bob (SWE)",00:16:49,+04:48
,303,"Jacquot, Corentin (FRA)",00:16:50,+04:49
,304,"Rautio, Johannes (SWE)",00:16:51,+04:50
,305,"Žížala, Josef (CZE)",00:16:51,+04:50
,306,"Löf, Ronnie (SWE)",00:16:51,+04:50
,307,"Jacobsson, Filip (SWE)",00:16:51,+04:50
,308,"Melander, Björn (SWE)",00:16:52,+04:51
,309,"Kouva, Markku (FIN)",00:16:52,+04:51
,310,"Lindell, Oscar (SWE)",00:16:53,+04:52
,311,"Gjevre, Jostein (NOR)",00:16:53,+04:52
,312,"Hallin, Rikard (SWE)",00:16:53,+04:52
,313,"Vilhelmsson, Patric (SWE)",00:16:54,+04:53
,314,"Karlsson, Isac (SWE)",00:16:54,+04:53
,315,"Løchen, Morten (NOR)",00:16:54,+04:53
,316,"Persson, Petter (SWE)",00:16:54,+04:53
,317,"Skott, Lucas (SWE)",00:16:55,+04:54
,318,"Steinsland, Gjermund (NOR)",00:16:55,+04:54
,319,"Eßbach, Jens (GER)",00:16:55,+04:54
,320,"Weber, Hannes (GER)",00:16:55,+04:54
,321,"Rönnmark, Henrik (SWE)",00:16:55,+04:54
,322,"Samuelsson, Johan (SWE)",00:16:57,+04:56
,323,"Slettum, Erik (NOR)",00:16:59,+04:58
,324,"Eriksson Järheim, Henrik (SWE)",00:16:59,+04:58
,325,"Molva, František (CZE)",00:17:01,+05:00
,326,"Nordlander, Hugo (SWE)",00:17:02,+05:01
,327,"Thorell, David (SWE)",00:17:03,+05:02
,328,"Fors, Henrik (SWE)",00:17:05,+05:04
,329,"Moravec, Ondrej (CZE)",00:17:06,+05:05
,330,"Källsmyr, Alfred (SWE)",00:17:06,+05:05
,331,"Sagvold, Petter (NOR)",00:17:06,+05:05
,332,"Melin, Martin (SWE)",00:17:07,+05:06
,333,"Jonsson, Patrik (SWE)",00:17:07,+05:06
,334,"Söderlund, Daniel (SWE)",00:17:08,+05:07
,335,"Øvrebø, Lars (NOR)",00:17:08,+05:07
,336,"Karlsson, Pontus (SWE)",00:17:08,+05:07
,337,"Danielsson, Daniel (SWE)",00:17:08,+05:07
,338,"Käller, Daniel (SWE)",00:17:09,+05:08
,339,"Kveseth, Ole Harald L. (NOR)",00:17:09,+05:08
,340,"Areskoug, Mårten (SWE)",00:17:09,+05:08
,341,"Dargatz, Tobias (GER)",00:17:10,+05:09
,342,"Polášek, Jan Ferdinand (CZE)",00:17:11,+05:10
,343,"Šindelá?, Miroslav (CZE)",00:17:11,+05:10
,344,"Tufvesson, Kristian (SWE)",00:17:12,+05:11
,345,"Hanssen-Bauer, Øyvind Waage (NOR)",00:17:12,+05:11
,346,"Tofteberg, Theodor (NOR)",00:17:13,+05:12
,347,"Seebacher, Hannes (AUT)",00:17:13,+05:12
,348,"Larsson, Simon (SWE)",00:17:14,+05:13
,349,"Seebacher, Hartwig (AUT)",00:17:14,+05:13
,350,"Nygård, André (SWE)",00:17:14,+05:13
,351,"Forsgren, Daniel (SWE)",00:17:14,+05:13
,352,"Sverdrup, Erlend (NOR)",00:17:14,+05:13
,353,"Wiklund, Aron (FIN)",00:17:15,+05:14
,354,"Crona, Ragnar (SWE)",00:17:15,+05:14
,355,"Norder, Gabriel (SWE)",00:17:15,+05:14
,356,"Landa, Frantisek (CZE)",00:17:17,+05:16
,357,"Lindehag, Jakob (SWE)",00:17:19,+05:18
,358,"Bjerknes, Espen (NOR)",00:17:21,+05:20
,359,"Kastensson, Johan (SWE)",00:17:22,+05:21
,360,"Olsson, Oscar (SWE)",00:17:22,+05:21
,361,"Ehl, Jaroslav (CZE)",00:17:25,+05:24
,362,"Wiklund, Jona (FIN)",00:17:30,+05:29
,363,"Kjøsnes, Eivind (NOR)",00:17:30,+05:29
,364,"Koch, Moritz (GER)",00:17:31,+05:30
,365,"Olofsson, David (SWE)",00:17:31,+05:30
,366,"Axegård, Fredrik (SWE)",00:17:32,+05:31
,367,"Fagerholt, Jan Olav (NOR)",00:17:33,+05:32
,368,"Höglund, Erik (SWE)",00:17:34,+05:33
,369,"Tollefsen, Roy-Arne (NOR)",00:17:34,+05:33
,370,"Nordal, Elias (NOR)",00:17:35,+05:34
,371,"Eklund, Mikael (FIN)",00:17:36,+05:35
,372,"Pedevilla, Robert (AUT)",00:17:37,+05:36
,373,"Rauhala, Markku (FIN)",00:17:37,+05:36
,374,"Palm, Daniel (SWE)",00:17:37,+05:36
,375,"Kindt, Andreas (GER)",00:17:38,+05:37
,376,"Eliassen, Odd Arne (NOR)",00:17:38,+05:37
,377,"Johansson, Tobias (SWE)",00:17:39,+05:38
,378,"Koch, Wilhelm (GER)",00:17:39,+05:38
,379,"Kanka, Adam (CZE)",00:17:40,+05:39
,380,"Nyreröd, Simon (SWE)",00:17:40,+05:39
,381,"Riedl, Peter (GER)",00:17:41,+05:40
,382,"Larsson, Thommy (SWE)",00:17:41,+05:40
,383,"Gustafsson, Fredrik (SWE)",00:17:41,+05:40
,384,"Pallo, Rait (EST)",00:17:42,+05:41
,385,"Olsson, Fredrik (SWE)",00:17:43,+05:42
,386,"Weydahl, Sindre (NOR)",00:17:43,+05:42
,387,"Thunander, Henric (SWE)",00:17:43,+05:42
,388,"Danielsson, Erik (SWE)",00:17:44,+05:43
,389,"Sätter, Fredrik (SWE)",00:17:44,+05:43
,390,"Moholt, Magnus (NOR)",00:17:44,+05:43
,391,"Österberg, Niklas (SWE)",00:17:45,+05:44
,392,"Pross, Roman (CZE)",00:17:45,+05:44
,393,"Bäckebjörk, Petter (SWE)",00:17:48,+05:47
,394,"Richter, Michael (GER)",00:17:49,+05:48
,395,"Thudeen, Alexander (SWE)",00:17:50,+05:49
,396,"Bylund, Tommy (SWE)",00:17:50,+05:49
,397,"Rosenbaum, Alexander (SWE)",00:17:50,+05:49
,398,"Wiklund, André (FIN)",00:17:51,+05:50
,399,"Sandhaug, Thomas (NOR)",00:17:51,+05:50
,400,"Jakobsen, Kristian (NOR)",00:17:52,+05:51
,401,"Asking, Viktor (SWE)",00:17:52,+05:51
,402,"Niva, Bernt (SWE)",00:17:53,+05:52
,403,"Åkesson Forsman, Morgan (SWE)",00:17:53,+05:52
,404,"Klang, Marcus (SWE)",00:17:53,+05:52
,405,"Lundgren, Martin (SWE)",00:17:53,+05:52
,406,"Ingesson, Martin (SWE)",00:17:56,+05:55
,407,"Weber, Erwan (FRA)",00:17:57,+05:56
,408,"Lintzén, Johan (SWE)",00:17:57,+05:56
,409,"Pávek, Martin (CZE)",00:18:00,+05:59
,410,"Myrén, Mathias (SWE)",00:18:01,+06:00
,411,"Wahl, Jakob (SWE)",00:18:02,+06:01
,412,"Berg, David (SWE)",00:18:05,+06:04
,413,"Ottosson, Martin (SWE)",00:18:05,+06:04
,414,"Kovar, Petr (CZE)",00:18:06,+06:05
,415,"Westerlund, Frans (FIN)",00:18:08,+06:07
,416,"Furuskog, Kristian (SWE)",00:18:09,+06:08
,417,"Grätzer, Daniel (SUI)",00:18:09,+06:08
,418,"Spjuth, Jesper (SWE)",00:18:10,+06:09
,419,"Andersson, Lucas (SWE)",00:18:10,+06:09
,420,"Teichmann, Axel (GER)",00:18:12,+06:11
,421,"Marklund, Eric (SWE)",00:18:12,+06:11
,422,"Söndmör, Henning (NOR)",00:18:13,+06:12
,423,"Melsa, Zdenek (CZE)",00:18:13,+06:12
,424,"Söderberg, Mathias (SWE)",00:18:14,+06:13
,425,"Johansson, Viktor (SWE)",00:18:14,+06:13
,426,"Slettan, Axel (NOR)",00:18:15,+06:14
,427,"Jonsson, Joakim (SWE)",00:18:15,+06:14
,428,"Flønes, Runar (NOR)",00:18:15,+06:14
,429,"Larsson, Johan (SWE)",00:18:17,+06:16
,430,"Boklund, Erik (SWE)",00:18:18,+06:17
,431,"Savastver, Alar (EST)",00:18:19,+06:18
,432,"Cervinka, Maxim (GER)",00:18:19,+06:18
,433,"Jakobsson, Johan (SWE)",00:18:19,+06:18
,434,"Sundlöf, Johan (SWE)",00:18:19,+06:18
,435,"Af Geijerstam, Lukas (SWE)",00:18:19,+06:18
,436,"Bækken, Aadne (NOR)",00:18:19,+06:18
,437,"Herbst, Carl Johan (SWE)",00:18:21,+06:20
,438,"Enders, Marcus (GER)",00:18:22,+06:21
,439,"Nordström, Ulf (SWE)",00:18:23,+06:22
,440,"Magnusson, Tim (SWE)",00:18:23,+06:22
,441,"Karlsson, Anders (SWE)",00:18:24,+06:23
,442,"Johansson, Gustaf (SWE)",00:18:26,+06:25
,443,"Hansson, Niclas (SWE)",00:18:26,+06:25
,444,"Moe, Geir (NOR)",00:18:27,+06:26
,445,"Teschke, Alexander (GER)",00:18:27,+06:26
,446,"Sköld, Loke (SWE)",00:18:27,+06:26
,447,"Eklund, Robin (FIN)",00:18:28,+06:27
,448,"Zanon, Lorenzo (ITA)",00:18:29,+06:28
,449,"Garvik, Morten (NOR)",00:18:29,+06:28
,450,"Larsson, Robin (SWE)",00:18:29,+06:28
,451,"Sandviken, Lars (NOR)",00:18:30,+06:29
,452,"Joly, Nicolas (FRA)",00:18:30,+06:29
,453,"Mich, Denis (ITA)",00:18:30,+06:29
,454,"Didron, Johan (SWE)",00:18:30,+06:29
,455,"Legernes, Jonas (SWE)",00:18:30,+06:29
,456,"Gustavsson, Peter (SWE)",00:18:31,+06:30
